DATATYPE	 3 Dimensional Data
XYZUNITS	 Nanometer;Nanometer;Emission
DECIMALSYMBOL	 ,
X/Y	250,0	255,0	260,0	265,0	270,0	275,0	280,0	285,0	290,0	295,0	300,0	305,0	310,0	315,0	320,0	325,0	330,0	335,0	340,0	345,0	350,0	355,0	360,0	365,0	370,0	375,0	380,0	385,0	390,0	395,0	400,0	405,0	410,0	415,0	420,0	425,0	430,0	435,0	440,0	445,0	450,0	455,0	460,0	465,0	470,0	475,0	480,0	485,0	490,0	495,0	500,0
250,0	614,882	456,190	12,006	0,844	0,586	0,377	0,179	0,223	0,181	0,106	0,028	-0,025	-0,031	-0,050	-0,092	-0,114	-0,130	-0,152	-0,157	-0,120	-0,241	-0,124	-0,139	-0,225	-0,248	-0,251	-0,285	-0,226	-0,207	-0,283	-0,214	-0,193	-0,302	-0,274	-0,312	-0,284	-0,270	-0,305	-0,216	-0,185	-0,233	-0,183	0,120	0,501	0,405	0,040	0,045	0,183	2,870	14,335	27,647
251,0	579,464	511,683	19,432	0,849	0,664	0,355	0,178	0,279	0,053	0,102	0,075	-0,002	0,030	-0,147	-0,036	-0,111	-0,050	-0,063	-0,241	-0,206	-0,207	-0,179	-0,186	-0,248	-0,262	-0,275	-0,248	-0,264	-0,199	-0,226	-0,340	-0,336	-0,281	-0,303	-0,292	-0,284	-0,273	-0,245	-0,212	-0,307	-0,262	-0,193	0,064	0,448	0,444	0,095	-0,119	0,276	2,136	12,867	27,534
252,0	473,143	654,967	48,889	0,846	0,494	0,361	0,420	0,220	0,128	0,153	0,034	-0,040	-0,031	-0,088	-0,104	-0,040	-0,080	-0,146	-0,223	-0,204	-0,215	-0,171	-0,141	-0,203	-0,214	-0,247	-0,221	-0,276	-0,273	-0,289	-0,285	-0,308	-0,264	-0,263	-0,317	-0,279	-0,262	-0,288	-0,268	-0,215	-0,237	-0,214	-0,180	0,373	0,530	0,218	-0,082	0,106	0,852	7,989	23,503
253,0	352,173	758,987	101,339	1,027	0,545	0,385	0,349	0,217	0,157	0,116	-0,059	0,058	0,020	-0,039	-0,037	-0,148	-0,115	-0,143	-0,193	-0,182	-0,218	-0,164	-0,243	-0,223	-0,130	-0,189	-0,302	-0,323	-0,300	-0,230	-0,316	-0,182	-0,267	-0,306	-0,280	-0,228	-0,275	-0,299	-0,223	-0,203	-0,307	-0,287	-0,088	0,251	0,632	0,496	-0,042	0,086	0,300	4,276	18,457
254,0	222,418	819,221	202,590	1,574	0,540	0,391	0,303	0,236	0,103	0,027	0,068	0,016	-0,018	-0,015	-0,135	-0,102	-0,155	-0,110	-0,166	-0,148	-0,185	-0,205	-0,207	-0,197	-0,254	-0,290	-0,217	-0,229	-0,264	-0,206	-0,250	-0,241	-0,246	-0,277	-0,309	-0,289	-0,186	-0,287	-0,296	-0,256	-0,281	-0,258	-0,214	0,127	0,570	0,745	0,045	0,077	0,103	1,803	12,004
255,0	127,671	798,158	341,985	4,549	0,533	0,275	0,321	0,272	0,177	0,086	0,008	-0,028	-0,008	-0,017	-0,052	-0,070	-0,155	-0,122	-0,153	-0,176	-0,130	-0,155	-0,209	-0,176	-0,194	-0,179	-0,166	-0,250	-0,239	-0,297	-0,285	-0,299	-0,285	-0,297	-0,225	-0,272	-0,353	-0,230	-0,301	-0,248	-0,270	-0,269	-0,247	-0,091	0,513	0,948	0,344	0,002	0,117	0,628	6,241
256,0	70,520	717,168	495,198	14,925	0,655	0,397	0,279	0,322	0,252	0,085	0,021	-0,008	-0,027	-0,030	-0,096	-0,116	-0,069	-0,160	-0,212	-0,164	-0,173	-0,203	-0,198	-0,223	-0,180	-0,219	-0,190	-0,225	-0,269	-0,207	-0,296	-0,357	-0,324	-0,289	-0,294	-0,196	-0,275	-0,326	-0,266	-0,280	-0,208	-0,227	-0,239	-0,184	0,146	1,113	0,499	0,013	0,082	0,368	2,938
257,0	35,926	577,263	659,626	39,577	0,753	0,373	0,343	0,172	0,072	0,081	0,128	0,054	-0,023	-0,037	-0,099	-0,132	-0,074	-0,225	-0,133	-0,226	-0,207	-0,169	-0,183	-0,299	-0,248	-0,214	-0,253	-0,262	-0,298	-0,289	-0,254	-0,274	-0,241	-0,237	-0,262	-0,250	-0,268	-0,264	-0,205	-0,164	-0,245	-0,193	-0,220	-0,303	0,047	0,973	0,828	0,200	0,063	0,190	1,223
258,0	18,162	421,216	795,638	93,073	0,834	0,456	0,389	0,237	0,181	0,096	0,017	0,072	0,022	-0,091	-0,051	-0,080	-0,130	-0,135	-0,145	-0,155	-0,198	-0,185	-0,138	-0,174	-0,211	-0,312	-0,238	-0,266	-0,347	-0,259	-0,225	-0,281	-0,297	-0,334	-0,227	-0,253	-0,199	-0,239	-0,256	-0,251	-0,232	-0,229	-0,218	-0,342	-0,032	0,586	1,012	0,409	0,027	0,254	0,424
259,0	11,471	284,597	877,611	180,469	1,032	0,345	0,315	0,277	0,161	0,144	0,122	0,010	-0,154	-0,003	-0,050	-0,146	-0,144	-0,133	-0,135	-0,134	-0,210	-0,249	-0,205	-0,223	-0,227	-0,220	-0,248	-0,246	-0,295	-0,211	-0,309	-0,291	-0,256	-0,252	-0,262	-0,285	-0,208	-0,289	-0,248	-0,225	-0,310	-0,300	-0,234	-0,182	-0,208	0,444	1,137	0,647	0,005	0,099	0,349
